project_name,floor_area,price,bedrooms,bathrooms,condition,parking,price_per_sqm
Four Season Riviera,47,7580000.0,1,1,Unfurnished,0.0,161276.59574468085
Four Season Riviera,45,7340000.0,1,1,Unfurnished,0.0,163111.11111111112
Four Season Riviera,46,7500000.0,1,1,Unfurnished,0.0,163043.47826086957
Four Season Riviera,89,14540000.0,2,1,Unfurnished,0.0,163370.78651685393
Four Season Riviera,69,11540000.0,2,1,Unfurnished,0.0,167246.3768115942
Four Season Riviera,47,7600000.0,1,1,Unfurnished,0.0,161702.12765957447
Torre De Manila,30,6799000.0,1,1,Unfurnished,1.0,226633.33333333334
Shore 2 Residences,24,3900000.0,1,1,Fully furnished,0.0,162500.0
Green Residences,23,3800000.0,1,1,Unfurnished,0.0,165217.39130434784
COVENT GARDEN,48,2109879.0,2,1,Partly furnished,0.0,43955.8125
COVENT GARDEN,28,2634589.0,1,1,Partly furnished,0.0,94092.46428571429
COVENT GARDEN,47,2109809.0,2,1,Partly furnished,0.0,44889.55319148936
Four Season Riviera,45,7360000.0,1,1,Unfurnished,0.0,163555.55555555556
Four Season Riviera,46,7520000.0,1,1,Unfurnished,0.0,163478.26086956522
Four Season Riviera,89,14570000.0,2,1,Unfurnished,0.0,163707.8651685393
Four Season Riviera,46,7530000.0,1,1,Unfurnished,0.0,163695.65217391305
Four Season Riviera,45,7390000.0,1,1,Unfurnished,0.0,164222.22222222222
Four Season Riviera,46,7550000.0,1,1,Unfurnished,0.0,164130.4347826087
Four Season Riviera,69,12020000.0,2,1,Unfurnished,0.0,174202.89855072464
Four Season Riviera,67,11760000.0,2,1,Unfurnished,0.0,175522.38805970148
Four Season Riviera,45,7400000.0,1,1,Unfurnished,0.0,164444.44444444444
Four Season Riviera,46,7570000.0,1,1,Unfurnished,0.0,164565.21739130435
Four Season Riviera,69,12090000.0,2,1,Unfurnished,0.0,175217.39130434784
Four Season Riviera,67,11830000.0,2,1,Unfurnished,0.0,176567.16417910447
Four Season Riviera,45,7440000.0,1,1,Unfurnished,0.0,165333.33333333334
Four Season Riviera,69,12070000.0,2,1,Unfurnished,0.0,174927.53623188406
Four Season Riviera,89,14830000.0,2,1,Unfurnished,0.0,166629.21348314607
Four Season Riviera,142,23570000.0,3,1,Unfurnished,0.0,165985.91549295775
Four Season Riviera,142,23670000.0,3,1,Unfurnished,0.0,166690.14084507042
Four Season Riviera,142,23500000.0,3,1,Unfurnished,0.0,165492.95774647887
Four Season Riviera,92,16230000.0,3,1,Unfurnished,0.0,176413.04347826086
Four Season Riviera,142,23550000.0,3,1,Unfurnished,0.0,165845.0704225352
Four Season Riviera,142,23600000.0,3,1,Unfurnished,0.0,166197.18309859154
Four Season Riviera,92,16270000.0,3,1,Unfurnished,0.0,176847.8260869565
Four Season Riviera,141,23490000.0,3,1,Unfurnished,0.0,166595.74468085106
Four Season Riviera,141,23570000.0,3,1,Unfurnished,0.0,167163.12056737588
Four Season Riviera,141,23530000.0,3,1,Unfurnished,0.0,166879.43262411348
Four Season Riviera,141,23620000.0,3,1,Unfurnished,0.0,167517.7304964539
Four Season Riviera,92,17000000.0,3,1,Unfurnished,0.0,184782.60869565216
Four Season Riviera,140,28750000.0,3,1,Unfurnished,0.0,205357.14285714287
Four Season Riviera,141,23750000.0,3,1,Unfurnished,0.0,168439.71631205673
Four Season Riviera,141,23630000.0,3,1,Unfurnished,0.0,167588.6524822695
Four Season Riviera,141,23720000.0,3,1,Unfurnished,0.0,168226.95035460993
Four Season Riviera,141,23680000.0,3,1,Unfurnished,0.0,167943.26241134753
Four Season Riviera,182,31700000.0,4,1,Unfurnished,0.0,174175.82417582418
Four Season Riviera,182,30630000.0,4,1,Unfurnished,0.0,168296.7032967033
Four Season Riviera,182,33010000.0,4,1,Unfurnished,0.0,181373.62637362638
Four Season Riviera,182,30820000.0,4,1,Unfurnished,0.0,169340.65934065933
Four Season Riviera,89,14680000.0,2,1,Unfurnished,0.0,164943.8202247191
Four Season Riviera,89,15580000.0,2,1,Unfurnished,0.0,175056.1797752809
Four Season Riviera,69,11080000.0,2,1,Unfurnished,0.0,160579.71014492755
Four Season Riviera,67,10840000.0,2,1,Unfurnished,0.0,161791.0447761194
Four Season Riviera,89,14470000.0,2,1,Unfurnished,0.0,162584.26966292135
COVENT GARDEN,48,2050000.0,2,2,Partly furnished,0.0,42708.333333333336
Torre De Manila,55,9300000.0,2,1,Partly furnished,1.0,169090.9090909091
The Camden Place,52,8855000.0,2,1,Fully furnished,0.0,170288.46153846153
Green Residences,15,2300000.0,1,1,Unfurnished,0.0,153333.33333333334
Victoria de Manila,55,14000000.0,3,1,Fully furnished,0.0,254545.45454545456
Crown Tower University Belt,25,3950000.0,1,1,Fully furnished,0.0,158000.0
R Square Residences,29,5590000.0,1,1,Unfurnished,0.0,192758.62068965516
Avida Towers Intima,22,6060000.0,1,1,Unfurnished,0.0,275454.54545454547
Ocean Tower,74,15000000.0,1,2,Fully furnished,0.0,202702.7027027027
R Square Residences,36,7500000.0,1,1,Partly furnished,0.0,208333.33333333334
Echelon Tower,170,23800000.0,3,3,Partly furnished,0.0,140000.0
The Manila Residences,29,5000000.0,1,1,Unfurnished,0.0,172413.7931034483
Shore 2 Residences,27,3300000.0,1,1,Unfurnished,0.0,122222.22222222222
Alpha Grandview,103,14600000.0,2,2,Unfurnished,1.0,141747.572815534
Robinsons Place Residences,83,10000000.0,2,3,Unfurnished,0.0,120481.92771084337
Robinsons Place Residences,45,5500000.0,1,1,Partly furnished,0.0,122222.22222222222
The Grand Towers Manila,47,5500000.0,2,1,Partly furnished,0.0,117021.27659574468
The Grand Towers Manila,47,5500000.0,2,1,Partly furnished,0.0,117021.27659574468
One Adriatico Residences,80,10900000.0,3,2,Partly furnished,0.0,136250.0
One Adriatico Residences,80,10900000.0,3,2,Partly furnished,0.0,136250.0
Birch Tower,42,6500000.0,1,1,Fully furnished,0.0,154761.90476190476
Birch Tower,42,6500000.0,1,1,Fully furnished,0.0,154761.90476190476
University Tower España,18,4900000.0,1,1,Unfurnished,0.0,272222.22222222225
Admiral Baysuites,100,18500000.0,2,2,Partly furnished,1.0,185000.0
Green Residences,28,3500000.0,1,1,Fully furnished,0.0,125000.0
Futura Centro,33,4347269.0,2,1,Partly furnished,0.0,131735.42424242425
Maui Oasis,27,4610181.0,1,1,Unfurnished,0.0,170747.44444444444
Futura Centro,33,4864312.0,2,1,Unfurnished,1.0,147403.39393939395
Maui Oasis,34,6153919.0,2,1,Unfurnished,1.0,180997.61764705883
Torre De Manila,30,6799000.0,1,1,Partly furnished,1.0,226633.33333333334
Mango Tree Residences,26,5100000.0,1,1,Partly furnished,0.0,196153.84615384616
Mango Tree Residences,26,5000000.0,1,1,Partly furnished,0.0,192307.6923076923
Mango Tree Residences,26,5105240.0,1,1,Partly furnished,0.0,196355.38461538462
COVENT GARDEN,23,4000000.0,1,1,Partly furnished,0.0,173913.04347826086
COVENT GARDEN,23,4300000.0,1,1,Partly furnished,0.0,186956.52173913043
COVENT GARDEN,23,4336481.0,1,1,Partly furnished,0.0,188542.65217391305
Mango Tree Residences,45,2050000.0,2,2,Partly furnished,0.0,45555.555555555555
University Tower España,27,7830000.0,1,1,Unfurnished,0.0,290000.0
Birch Tower,42,6500000.0,1,1,Fully furnished,0.0,154761.90476190476
Mango Tree Residences,50,4540755.0,2,2,Partly furnished,0.0,90815.1
Mango Tree Residences,45,4127813.0,2,2,Partly furnished,0.0,91729.17777777778
COVENT GARDEN,46,4581847.0,2,2,Partly furnished,0.0,99605.36956521739
Mango Tree Residences,46,7717722.0,2,2,Partly furnished,0.0,167776.5652173913
Mango Tree Residences,30,2796726.0,1,1,Partly furnished,0.0,93224.2
Studio N,27,3500000.0,1,1,Fully furnished,0.0,129629.62962962964
Two Adriatico Place,49,7500000.0,1,1,Fully furnished,0.0,153061.22448979592
Sands Residences,21,1200000.0,1,1,Unfurnished,0.0,57142.857142857145
Torre De Manila,36,6800000.0,1,1,Fully furnished,1.0,188888.88888888888
Robinsons Place Residences,93,13500000.0,2,3,Fully furnished,0.0,145161.29032258064
Robinsons Place Residences,98,16500000.0,2,2,Fully furnished,0.0,168367.3469387755
Torre De Manila,30,6800000.0,1,1,Partly furnished,1.0,226666.66666666666
COVENT GARDEN,33,5500000.0,1,1,Unfurnished,0.0,166666.66666666666
The Manila Residences Tower II,27,4600000.0,1,1,Partly furnished,0.0,170370.37037037036
Shore 2 Residences,27,4600000.0,1,1,Partly furnished,0.0,170370.37037037036
BAYWATCH TOWER,80,9900000.0,2,2,Fully furnished,0.0,123750.0
Shore 2 Residences,27,3000000.0,1,1,Fully furnished,0.0,111111.11111111111
Mango Tree Residences,45,8600000.0,2,2,Unfurnished,0.0,191111.11111111112
COVENT GARDEN,48,9000000.0,2,2,Unfurnished,0.0,187500.0
Torre De Manila,30,6700000.0,1,1,Partly furnished,1.0,223333.33333333334
The Aston Place,56,8874000.0,2,1,Unfurnished,0.0,158464.2857142857
The Aston Place,30,6329000.0,1,1,Unfurnished,0.0,210966.66666666666
The Camden Place,27,5349000.0,1,1,Unfurnished,0.0,198111.11111111112
The Camden Place,24,4896000.0,1,1,Unfurnished,0.0,204000.0
Shore 2 Residences,28,3250000.0,1,1,Unfurnished,0.0,116071.42857142857
COVENT GARDEN,48,8935863.0,2,2,Partly furnished,0.0,186163.8125
Mango Tree Residences,50,2389871.0,2,2,Partly furnished,0.0,47797.42
COVENT GARDEN,48,8935863.0,2,2,Partly furnished,0.0,186163.8125
Torre De Manila,38,6800000.0,1,1,Fully furnished,1.0,178947.36842105264
One Archer's Place,21,4200000.0,1,1,Partly furnished,0.0,200000.0
Ocean Tower,74,15000000.0,1,1,Fully furnished,0.0,202702.7027027027
Torre De Manila,30,6800000.0,1,1,Partly furnished,1.0,226666.66666666666
University Tower P. Noval,59,10500000.0,2,1,Unfurnished,0.0,177966.10169491524
The Camden Place,27,5403000.0,1,1,Unfurnished,0.0,200111.11111111112
COVENT GARDEN,119,24117544.0,2,2,Unfurnished,0.0,202668.43697478992
Mango Tree Residences,31,6000000.0,1,1,Unfurnished,0.0,193548.38709677418
Green Residences,24,3500000.0,1,1,Unfurnished,0.0,145833.33333333334
Shore 2 Residences,24,5900000.0,1,1,Unfurnished,0.0,245833.33333333334
Admiral Baysuites,98,19000000.0,2,2,Unfurnished,0.0,193877.55102040817
BAYWATCH TOWER,80,9900000.0,2,2,Fully furnished,0.0,123750.0
The Camden Place,54,8980000.0,2,1,Unfurnished,0.0,166296.2962962963
The Camden Place,24,4916000.0,1,1,Unfurnished,0.0,204833.33333333334
The Camden Place,52,8597000.0,2,1,Unfurnished,0.0,165326.92307692306
The Camden Place,27,5349000.0,1,1,Unfurnished,0.0,198111.11111111112
COVENT GARDEN,48,2978600.0,2,2,Partly furnished,0.0,62054.166666666664
Shore 2 Residences,24,3500000.0,1,1,Fully furnished,0.0,145833.33333333334
Shore 2 Residences,24,2995000.0,1,1,Partly furnished,0.0,124791.66666666667
Mango Tree Residences,46,4159620.0,2,2,Partly furnished,0.0,90426.52173913043
La Nobleza Terrazas,28,4500000.0,1,1,Partly furnished,0.0,160714.2857142857
COVENT GARDEN,48,4686150.0,2,2,Partly furnished,0.0,97628.125
Torre De Manila,36,6800000.0,1,1,Fully furnished,1.0,188888.88888888888
Suntrust Solana,52,10553620.0,3,1,Unfurnished,0.0,202954.23076923078
Torre De Manila,31,6795000.0,1,1,Partly furnished,1.0,219193.5483870968
Mango Tree Residences,50,1843659.0,2,2,Partly furnished,0.0,36873.18
Mango Tree Residences,46,4159620.0,2,2,Partly furnished,0.0,90426.52173913043
Shore 2 Residences,26,3834000.0,1,1,Fully furnished,0.0,147461.53846153847
Victoria de Manila,40,4200000.0,2,1,Fully furnished,0.0,105000.0
COVENT GARDEN,23,3621646.0,1,1,Unfurnished,0.0,157462.86956521738
COVENT GARDEN,48,2000000.0,2,2,Partly furnished,0.0,41666.666666666664
COVENT GARDEN,48,9928767.0,2,2,Partly furnished,0.0,206849.3125
COVENT GARDEN,122,22656918.0,3,3,Partly furnished,0.0,185712.44262295082
COVENT GARDEN,48,2500000.0,2,2,Partly furnished,0.0,52083.333333333336
COVENT GARDEN,48,8935863.0,2,2,Partly furnished,0.0,186163.8125
COVENT GARDEN,48,2978621.0,2,2,Partly furnished,0.0,62054.604166666664
Senta,48,8935863.0,2,2,Partly furnished,0.0,186163.8125
Senta,48,8000000.0,2,2,Partly furnished,0.0,166666.66666666666
COVENT GARDEN,48,9928737.0,2,2,Partly furnished,0.0,206848.6875
Senta,46,9645994.0,2,1,Partly furnished,0.0,209695.52173913043
Senta,122,22656918.0,3,3,Partly furnished,0.0,185712.44262295082
Mango Tree Residences,50,8950000.0,2,2,Partly furnished,1.0,179000.0
Mango Tree Residences,34,6200000.0,1,1,Partly furnished,1.0,182352.9411764706
Mango Tree Residences,50,6900000.0,2,2,Partly furnished,1.0,138000.0
Mango Tree Residences,50,7800000.0,2,2,Partly furnished,1.0,156000.0
Mango Tree Residences,34,5500000.0,1,1,Partly furnished,0.0,161764.70588235295
COVENT GARDEN,46,9645994.0,2,2,Partly furnished,0.0,209695.52173913043
Senta,48,2482184.0,2,2,Partly furnished,0.0,51712.166666666664
Antel Seaview,131,9500000.0,3,4,Partly furnished,2.0,72519.08396946565
Senta,46,2411498.0,2,2,Partly furnished,0.0,52423.86956521739
COVENT GARDEN,46,9645994.0,2,2,Partly furnished,0.0,209695.52173913043
Mango Tree Residences,45,4127813.0,2,2,Partly furnished,0.0,91729.17777777778
Victoria de Manila,55,14000000.0,3,1,Fully furnished,0.0,254545.45454545456
S Residences,30,7300000.0,1,1,Partly furnished,0.0,243333.33333333334
COVENT GARDEN,23,4366481.0,1,1,Partly furnished,0.0,189847.0
COVENT GARDEN,48,9928737.0,2,1,Partly furnished,0.0,206848.6875
Shore 2 Residences,33,7810000.0,1,1,Unfurnished,0.0,236666.66666666666
Shore 2 Residences,59,16101000.0,2,1,Unfurnished,0.0,272898.30508474575
Green Residences,71,15000000.0,1,2,Fully furnished,0.0,211267.60563380283
Sands Residences,26,6710000.0,1,1,Unfurnished,0.0,258076.92307692306
Shore 2 Residences,24,6120000.0,1,1,Unfurnished,0.0,255000.0
CBY Tower,80,9636000.0,2,2,Unfurnished,0.0,120450.0
Sands Residences,38,15310000.0,2,1,Unfurnished,0.0,402894.7368421053
Mango Tree Residences,45,6517558.0,2,2,Unfurnished,0.0,144834.6222222222
Vista Recto,22,3600000.0,1,1,Unfurnished,0.0,163636.36363636365
Vista Recto,22,3600000.0,1,1,Unfurnished,0.0,163636.36363636365
One Archers Place,31,5000000.0,1,1,Fully furnished,0.0,161290.32258064515
Sands Residences,26,6710000.0,1,1,Unfurnished,0.0,258076.92307692306
Shore 2 Residences,33,7810000.0,1,1,Unfurnished,0.0,236666.66666666666
Mango Tree Residences,50,2702006.0,2,2,Unfurnished,0.0,54040.12
Sands Residences,28,7210000.0,1,1,Unfurnished,0.0,257500.0
Shore 2 Residences,59,16100000.0,2,1,Unfurnished,0.0,272881.3559322034
Shore 2 Residences,33,7801000.0,1,1,Unfurnished,0.0,236393.9393939394
Shore 2 Residences,24,6120000.0,1,1,Unfurnished,0.0,255000.0
Avida Towers Intima,22,3800000.0,1,1,Fully furnished,0.0,172727.27272727274
Oxford Parksuites,95,12376000.0,2,3,Partly furnished,0.0,130273.68421052632
BAYWATCH TOWER,80,10500000.0,2,2,Fully furnished,0.0,131250.0
Sands Residences,38,15310000.0,2,1,Unfurnished,0.0,402894.7368421053
Sands Residences,26,6710000.0,1,1,Unfurnished,0.0,258076.92307692306
Robinsons Place Residences,83,12000000.0,2,3,Unfurnished,0.0,144578.31325301205
Noble Place,80,12500000.0,2,3,Unfurnished,0.0,156250.0
Shore 2 Residences,33,7810000.0,1,1,Unfurnished,0.0,236666.66666666666
COVENT GARDEN,46,4581847.0,2,2,Partly furnished,0.0,99605.36956521739
COVENT GARDEN,46,2800000.0,2,2,Unfurnished,0.0,60869.565217391304
Sands Residences,28,7210000.0,1,1,Unfurnished,0.0,257500.0
Shore 2 Residences,59,16100000.0,2,1,Unfurnished,0.0,272881.3559322034
Studio A,33,6660000.0,1,1,Fully furnished,0.0,201818.18181818182
Sands Residences,26,6701000.0,1,1,Unfurnished,0.0,257730.76923076922
The Camden Place,52,7692300.0,2,1,Unfurnished,0.0,147928.84615384616
The Camden Place,54,8054200.0,2,1,Unfurnished,0.0,149151.85185185185
Sands Residences,28,7210000.0,1,1,Unfurnished,0.0,257500.0
Shore 2 Residences,59,16100000.0,2,1,Unfurnished,0.0,272881.3559322034
Mango Tree Residences,46,7717722.0,2,2,Partly furnished,0.0,167776.5652173913
Coast Residences,26,2750000.0,1,1,Unfurnished,0.0,105769.23076923077
Sands Residences,28,7201000.0,1,1,Unfurnished,0.0,257178.57142857142
Sands Residences,21,6108000.0,1,1,Fully furnished,0.0,290857.14285714284
COVENT GARDEN,23,2500000.0,1,1,Unfurnished,0.0,108695.65217391304
Four Season Riviera,68,9590000.0,2,2,Partly furnished,0.0,141029.41176470587
Mango Tree Residences,30,2796726.0,1,1,Partly furnished,0.0,93224.2
Shore 2 Residences,24,6120000.0,1,1,Unfurnished,0.0,255000.0
Mango Tree Residences,50,4540755.0,2,2,Partly furnished,0.0,90815.1
COVENT GARDEN,23,3621646.0,1,1,Partly furnished,0.0,157462.86956521738
COVENT GARDEN,48,2000000.0,2,2,Partly furnished,0.0,41666.666666666664
COVENT GARDEN,48,2800000.0,2,2,Partly furnished,0.0,58333.333333333336
COVENT GARDEN,48,2600000.0,2,2,Unfurnished,0.0,54166.666666666664
COVENT GARDEN,23,2300000.0,1,1,Unfurnished,0.0,100000.0
COVENT GARDEN,23,2300004.0,1,1,Unfurnished,0.0,100000.17391304347
Sands Residences,38,15310000.0,2,1,Unfurnished,0.0,402894.7368421053
Sands Residences,28,7201000.0,1,1,Unfurnished,0.0,257178.57142857142
Sands Residences,26,6710000.0,1,1,Unfurnished,0.0,258076.92307692306
MANILA RESIDENCES,27,3743550.0,1,1,Partly furnished,0.0,138650.0
COVENT GARDEN,48,2482184.0,2,2,Partly furnished,0.0,51712.166666666664
COVENT GARDEN,48,2978621.0,2,2,Partly furnished,0.0,62054.604166666664
8 ADRIATICO,84,16000000.0,2,2,Unfurnished,0.0,190476.19047619047
COVENT GARDEN,48,3000000.0,2,2,Partly furnished,0.0,62500.0
COVENT GARDEN,48,4000000.0,2,2,Partly furnished,0.0,83333.33333333333
The Camden Place,26,5325000.0,1,1,Partly furnished,0.0,204807.6923076923
Sands Residences,22,6600000.0,1,1,Fully furnished,0.0,300000.0
Sands Residences,28,1718334.0,1,1,Fully furnished,0.0,61369.07142857143
Sands Residences,26,2452736.0,1,1,Fully furnished,0.0,94336.0
Sands Residences,26,1635157.0,1,1,Fully furnished,0.0,62890.653846153844
Sands Residences,21,1916500.0,1,1,Fully furnished,0.0,91261.90476190476
Sands Residences,21,1277667.0,1,1,Fully furnished,0.0,60841.28571428572
MONTECITO RESIDENTIAL RESORT,45,10500000.0,1,1,Partly furnished,1.0,233333.33333333334
Shore 2 Residences,24,2900000.0,1,1,Fully furnished,0.0,120833.33333333333
Vista Taft,23,6533877.0,1,1,Fully furnished,0.0,284081.60869565216
Vista Taft,23,6533877.0,1,1,Fully furnished,0.0,284081.60869565216
Vista Taft,23,6533877.0,1,1,Fully furnished,0.0,284081.60869565216
Vista Taft,23,6533877.0,1,1,Fully furnished,0.0,284081.60869565216
Vista Taft,23,6533877.0,1,1,Fully furnished,0.0,284081.60869565216
Vista Taft,23,6533877.0,1,1,Fully furnished,0.0,284081.60869565216
Vista Taft,23,6533877.0,1,1,Fully furnished,0.0,284081.60869565216
Amaia Skies Sta. Mesa,18,3595000.0,1,1,Unfurnished,0.0,199722.22222222222
Cintiley Residences,26,5800000.0,1,1,Unfurnished,1.0,223076.92307692306
R Square Residences,29,7000000.0,1,1,Unfurnished,0.0,241379.3103448276
R Square Residences,29,7000000.0,1,1,Unfurnished,0.0,241379.3103448276
R Square Residences,29,7000000.0,1,1,Unfurnished,0.0,241379.3103448276
R Square Residences,29,7000000.0,1,1,Unfurnished,0.0,241379.3103448276
R Square Residences,29,7000000.0,1,1,Unfurnished,0.0,241379.3103448276
R Square Residences,29,7000000.0,1,1,Unfurnished,0.0,241379.3103448276
R Square Residences,29,7000000.0,1,1,Unfurnished,0.0,241379.3103448276
R Square Residences,29,7000000.0,1,1,Unfurnished,0.0,241379.3103448276
R Square Residences,29,7000000.0,1,1,Unfurnished,0.0,241379.3103448276
R Square Residences,29,7000000.0,1,1,Unfurnished,0.0,241379.3103448276
R Square Residences,29,7000000.0,1,1,Unfurnished,0.0,241379.3103448276
R Square Residences,29,7000000.0,1,1,Unfurnished,0.0,241379.3103448276
R Square Residences,29,7000000.0,1,1,Unfurnished,0.0,241379.3103448276
R Square Residences,29,7000000.0,1,1,Unfurnished,0.0,241379.3103448276
R Square Residences,29,7000000.0,1,1,Unfurnished,0.0,241379.3103448276
R Square Residences,29,7000000.0,1,1,Unfurnished,0.0,241379.3103448276
R Square Residences,29,7000000.0,1,1,Unfurnished,0.0,241379.3103448276
